ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
600217.SH,SSE,管爱国,李涛,朱连升,138865.9782,19961106,陕西,铜川市,www.zhongzaizihuan.com,qlc@vip.163.com;irm@zhongzaizihuan.com,2847
600218.SH,SSE,谢力,徐玉良,徐明余,36875.5,19981124,安徽,滁州市,www.quanchai.com.cn,qcxumy@163.com;qc@quanchai.com.cn;yaowei107@126.com,2980
600219.SH,SSE,程仁策,吕正风,隋冠男,1195048.152,19930318,山东,烟台市,www.600219.com.cn,suiguannan@nanshan.com.cn;wangrenquan@nanshan.com.cn;600219@nanshan.com.cn,18679
600220.SH,SSE,陈丽芬,陈丽芬,赵静,178334.0326,19940218,江苏,无锡市,www.sunshine.com.cn,zj_600220@163.com;jsyg88@pub.wx.jsinfo.net,5343
600312.SH,SSE,成卫,庞庆平,刘湘意,135692.1309,19990712,河南,平顶山市,www.pinggao.com,pinggao@pinggao.sgcc.com.cn;Xiangy1397@163.com;zhangj@pinggao.sgcc.com.cn,4855
600313.SH,SSE,陈章瑞,陈章瑞,胡海涛,108219.8663,19990813,北京,北京市,www.znfzy.com,songxiaoqi@znfzy.com;huhaitao@znfzy.com;zhongnongfazhongye@163.com,1098
600315.SH,SSE,潘秋生,潘秋生,韩敏,67124.8461,19951201,上海,上海市,www.jahwa.com.cn,contacts@jahwa.com.cn;hanmin@jahwa.com.cn;ludi@jahwa.com.cn;ir@jahwa.com.cn,3395
600316.SH,SSE,张弘,曹春,邓峰,71711.4512,19991216,江西,南昌市,www.hongdu-aviation.com,hdhk600316@126.com,2410
600009.SH,SSE,莘澍钧,胡稚鸿,黄晔,192695.8448,19980211,上海,上海市,www.shairport.com,ir@shairport.com,8389
600010.SH,SSE,李德刚,李晓,白宝生,4558503.265,19990629,内蒙古,包头市,www.baoganggf.com,glgfzqb@126.com,28041
600011.SH,SSE,赵克宇,赵平,黄朝全,1569809.336,19940630,北京,北京市,www.hpi.com.cn/www.hpi-ir.com.hk,cq_huang@hpi.com.cn;zqb@hpi.com.cn;mengj@hpi.com.cn,58263
600016.SH,SSE,高迎欣,郑万春,白丹,4378241.85,19960207,北京,北京市,www.cmbc.com.cn,cmbc@cmbc.com.cn,58275
600123.SH,SSE,李晓明,李晓明,苗伟,114240,19981208,山西,晋城市,www.chinalanhua.com,lanhua@chinalanhua.cn;lhjjb@chinalanhua.cn,18642
600125.SH,SSE,辛明,辛明,畅晓东,130552.1874,19930216,辽宁,大连市,www.chinacrt.com,changxiaodong@chinacrt.com;zhengquan@chinacrt.com;shaozuolong@chinacrt.com,2187
600126.SH,SSE,吴东明,牟晨晖,吴继华,337718.9083,19980225,浙江,杭州市,www.hzsteel.com,hggf@hzsteel.com,3830
600127.SH,SSE,全臻,陈伟,陈绍红,64178.3218,19980427,湖南,常德市,www.jjmy.cn,hj_600127@163.com;dm_600127@163.com,1325
600128.SH,SSE,马宏伟,姜琳,姜琳,24676.75,19940630,江苏,南京市,www.artall.com.cn,hyzqb@artall.com;jsacgrp@artall.com;zqb@artall.com,2564
600221.SH,SSE,刘位精,马志敏,李晓峰,1680612.033,19951229,海南,海口市,www.hnair.com,webmaster@hnair.com;hhgfdshmsbgs@hnair.com,34048
600222.SH,SSE,李景亮,罗剑超,冯海燕,57388.6283,19980831,河南,郑州市,www.taloph.com,taloph@taloph.com;fhy@taloph.com;wzq@taloph.com,2168
600223.SH,SSE,赵衍峰,张全立,李璐,100096.8,19930421,山东,淄博市,www.lshzy.com.cn,600223Lszy@163.com;600223Lszy@lshzy.com.cn;lsfz600223@163.com,3600
600225.SH,SSE,阎鹏,刘新林,詹鹏飞,93549.2615,20011221,天津,天津市,www.tjsjgf.com.cn,songjiangzqb@sina.com,1003
600318.SH,SSE,朱金和,王时明,刘洋,51336.4429,20070627,安徽,合肥市,www.xinlijinrong.cn,xljr@xinlijinrong.cn;xljrdms@xinlijinrong.cn,295
600319.SH,SSE,韩海滨,陆卫东,李文青,31559.4,19940811,山东,潍坊市,www.chinayaxing.com,info@chinayaxing.com;Roth163@163.com;liwq319@163.com,1253
600321.SH,SSE,何延龙,谢苏明,苗鹏龙,151055,19930522,四川,成都市,www.rightwayholdings.com,miaopenglong@rightwayholdings.com;investor-serv@rightwayholdings.com,681
600322.SH,SSE,郭维成,杨宾,张亮,110570,19930225,天津,天津市,www.tffzgroup.cn,tffz@sina.com,591
600317.SH,SSE,姚平,曹应峰,周志旭,647298.3003,20000322,辽宁,营口市,www.ykplc.com,ykplc@ykport.com.cn;zhouzhixu@cmhk.com;468143000@qq.com;lililn2@cmhk.com,4812
600019.SH,SSE,邹继新,,王娟,2227128.813,20000203,上海,上海市,www.baosteel.com,ir@baosteel.com,52323
600028.SH,SSE,张玉卓,马永生,黄文生,12107120.96,20000225,北京,北京市,www.sinopec.com,ir@sinopec.com;media@sinopec.com,402206
600033.SH,SSE,陈岳峰,程辛钱,何高文,274440,19990628,福建,福州市,www.fjgs.com.cn,stock@fjgs.com.cn,1421
600036.SH,SSE,缪建民,田惠宇,刘建军,2521984.56,19870331,广东,深圳市,www.cmbchina.com,cmb@cmbchina.com,88535
600734.SH,SSE,景百孚,景百孚,王炜鹏,62237.2316,19880530,福建,福州市,www.start.com.cn,start@start.com.cn;linzheng@start.com.cn;wangwp@start.com.cn,2050
600735.SH,SSE,张航,盛强,孟昭洁,37599.2296,19931128,山东,青岛市,www.hikinginternational.com,600735@hiking.cn,1660
600736.SH,SSE,王星,王平,宋才俊,115129.2907,19940628,江苏,苏州市,www.sndnt.com,song.cj@sndnt.com;szgx600736@sndnt.com;gong.yy@sndnt.com,1665
600737.SH,SSE,由伟,吴震,蒋学工,213884.8228,19930918,新疆,昌吉回族自治州,www.cofcosugar.com,jiangxg@cofco.com;xuzp@cofco.com;sukun@cofco.com,6585
600738.SH,SSE,叶茂,洪一丹,成志坚,77346.4476,19961202,甘肃,兰州市,www.lzminbai.com.cn,lzminbaiczj@126.com;chengzhijian@lzminbai.com.cn;lzmb_zq@lzminbai.com.cn,701
600818.SH,SSE,陈闪,陈闪,袁志坚,32144.791,19950112,上海,上海市,www.600818.cn,600818@zhonglu.com.cn,1065
600819.SH,SSE,赵健,柴楠,陆铭红,93491.6069,19931123,上海,上海市,www.sypglass.com,stock@sypglass.com,2667
600820.SH,SSE,张焰,周文波,宋晓东,314409.6094,19931126,上海,上海市,www.stec.net,stecodd@stec.net;600820@stec.net,11060
600821.SH,SSE,高震,尤明杨,范晓波,122149.8013,19970327,天津,天津市,www.qyc.com.cn,IR@cdb-energy.com,452
600822.SH,SSE,秦青林,宁斌,许伟,49597.2914,19940916,上海,上海市,www.600822SH.com,600822@shwuzi.com,1037
600823.SH,SSE,吴凌华,吴凌华,俞峰,375116.8261,19920701,上海,上海市,www.shimaoco.com,600823@shimaoco.com,2318
600519.SH,SSE,高卫东,李静仁,刘刚,125619.78,19991120,贵州,遵义市,www.moutaichina.com,fnp@moutaichina.com;mtdm@moutaichina.com,27005
600520.SH,SSE,黄言勇,丁宁,夏军,15843,20000428,安徽,铜陵市,www.chinatrinity.com,office@chinatrinity.com;xjun@chinatrinity.com;bj@chinatrinity.com,734
600523.SH,SSE,唐海滨,,孙冬云,40431.132,19991229,贵州,贵阳市,www.gzghgf.com,ghgf700523@163.com,4552
600528.SH,SSE,易铁军,李建斌,余赞,222155.1588,19990924,北京,北京市,www.crhic.cn,ztgyir@crhic.cn,12304
600530.SH,SSE,周传有,王昕晨,李红,78000,19971224,上海,上海市,www.onlly.com.cn,stock@mail.onlly.com.cn,922
600533.SH,SSE,江劲松,江劲松,王海刚,105000,19991223,江苏,南京市,www.chixia.com,invest@chixia.com,1741
600653.SH,SSE,李晓航,李晓航,张鑫,194638.0317,19920320,上海,上海市,www.shkg.com.cn,stock@shkg.com.cn,2292
600654.SH,SSE,吴博文,吴博文,李凯,128302.0992,19911231,上海,上海市,www.600654.com,zqtzb@600654.com,12655
600655.SH,SSE,徐晓亮,黄震,蒋伟,388376.1964,19871125,上海,上海市,www.yuyuantm.com.cn,obd@yuyuantm.com.cn,8112
600656.SH,SSE,许佳明,刘梅,许佳明,19034.3678,20010314,广东,珠海市,,sh600656@163.com,19
600657.SH,SSE,丁晓杰,丁晓杰,陈戈,285187.8595,19840720,北京,北京市,www.cindare.com,dongban_dc@cinda.com.cn,2775
600658.SH,SSE,王岩,龚晓青,吕延强,111858.5045,19861224,北京,北京市,www.bez.com.cn,bez@bez.com.cn;yinzj@bez.com.cn,574
600659.SH,SSE,黄宝安,李胜,黄文义,89842.1721,19870519,辽宁,本溪市,,herobaby2008@126.com,46
600739.SH,SSE,尚书志,葛郁,于占洋,152970.9816,19930902,辽宁,大连市,www.chengda.com.cn,lncd@chengda.com.cn;liutong@chengda.com.cn,3267
600740.SH,SSE,李峰,杜建宏,王洪云,197086.2426,19960802,山西,临汾市,www.sxjh.com.cn,sjgf@public.lf.sx.cn;msc@sxjh.com.cn,6238
600741.SH,SSE,陈虹,张海涛,茅其炜,315272.3984,19921028,上海,上海市,www.hasco-group.com,huayuqiche@hasco-group.com,33389
600742.SH,SSE,张丕杰,陈培玉,于森,66912.0968,19930628,吉林,长春市,www.faway.com,fw_fw@faw.com.cn,13687
600743.SH,SSE,杜凤超,李然,张全亮,234610.0874,19920208,北京,北京市,www.hy-online.com,xieq@hy-online.com;ir@hy-online.com;zhangql@hy-online.com,880
600744.SH,SSE,彭勇,刘智辉,罗建军,178112.4274,19930322,湖南,长沙市,www.hypower.com.cn,hy600744@188.com,5891
600824.SH,SSE,杨传华,陈洪志,钱国富,105402.7073,19931210,上海,上海市,www.yimingroup.com,yimin@yimingroup.com,638
600825.SH,SSE,陈启伟,刘航,陈榕,104488.785,19921111,上海,上海市,www.xhmedia.com,xhcmpublic@xhmedia.com,1598
600826.SH,SSE,曹炜,陈辉峰,张荣健,42064.2288,19820807,上海,上海市,www.lansheng.com,yujingyun@lansheng.com;mail@lansheng.com,212
600827.SH,SSE,叶永明,,董小春,178416.8117,19940602,上海,上海市,www.bailian.sh.cn,blgf600827@163.com,35971
600828.SH,SSE,高宏彪,Tony Huang,叶静,173198.2546,19931231,四川,成都市,www.cpds.cn,cpds_600828@cpds.cn;csjt600828@126.com;yejing@maoye.cn,2400
600829.SH,SSE,刘波,朱卫东,程轶颖,57988.8597,19940219,黑龙江,哈尔滨市,www.hyrmtt.com.cn,chengyy@hyrmtt.com.cn;renmintongtai@hyrmtt.com.cn;wangl@hyrmtt.com.cn,3424
600536.SH,SSE,陈锡明,符兴斌,陈复兴,49456.2782,19940301,北京,北京市,www.css.com.cn,cfx@css.com.cn;zdm@css.com.cn;cssnet@css.com.cn,7870
600539.SH,SSE,赵冬梅,赵冬梅,巩固,23000,19990228,山西,太原市,www.lionhead.com.cn,zqb@lionhead.com.cn,205
600548.SH,SSE,胡伟,廖湘文,龚涛涛,218077.0326,19961230,广东,深圳市,www.sz-expressway.com,ir@sz-expressway.com;secretary@sz-expressway.com,5526
600550.SH,SSE,文洪,刘淑娟,张继承,184152.848,19990928,河北,保定市,www.twbb.com.cn,tzb@btw.cn;zhangcaibo@btw.cn;zjc@btw.cn,4369
600556.SH,SSE,李檬,李檬,于悦,180774.7642,19931128,广西,北海市,www.inmyshow.com,huiqiukeji@huiqiutec.com;huijinkeji@fortunetec.net;ir@inmyshow.com,831
600660.SH,SSE,曹德旺,叶舒,李小溪,250861.7532,19920621,福建,福州市,www.fuyaogroup.com,600660@fuyaogroup.com,24460
600661.SH,SSE,周传有,周传有,杨夏,28654.883,19830804,上海,上海市,www.onlyedu.com,yangxia1@onlyedu.com;yangxiaoling@onlyedu.com;tzzrx@onlyedu.com,7171
600662.SH,SSE,叶章毅,王淙谷,刘红威,105336.2191,19920201,上海,上海市,www.62580000.com.cn,liuhw@jiushi.com.cn;qskg1810@163.com;qs662@163.com;qslhw@62580000.com,21824
600663.SH,SSE,李晋昭,李晋昭,王辉,403419.744,19941231,上海,上海市,www.ljz.com.cn,invest@ljz.com.cn,5766
600664.SH,SSE,张镇平,徐海瑛,孟晓东,250701.9076,19911228,黑龙江,哈尔滨市,www.hayao.com,mengxd@hayao.com;master@hayao.com;zhouxn@hayao.com,14295
600745.SH,SSE,张学政,张学政,周斌,124493.7731,19930111,湖北,黄石市,www.wingtech.com,600745mail@wingtech.com,22467
600746.SH,SSE,胡宗贵,马克和,范国林,104834.83,19960913,江苏,镇江市,www.sopo.com.cn,jssopo@sopo.com.cn;zjhzf@189.cn;sopowtt@126.com,1296
600747.SH,SSE,李毅,,汪佳佳,146432.8399,19930817,辽宁,大连市,www.dl-hold.com,dxdl@mail.dlptt.ln.cn;junyuliu@daxian.cn,297
600748.SH,SSE,曾明,唐钧,曾明,184456.2892,19960919,上海,上海市,www.sidlgroup.com,sid748@sidlgroup.com,7644
600749.SH,SSE,赵金峰,胡锋,郝军,22696.5517,19960627,西藏,拉萨市,www.600749.com,zhangxl@tibtour.com;haojun@tibtour.com;xzly@tibtour.com;bod@tibtour.com,574
600750.SH,SSE,卢小青,蔡新平,田永静,63000,19960918,江西,南昌市,www.jzjt.com,jzyy@jzjt.com;jzyy@crjz.com,3795
600830.SH,SSE,邵松长,胡秋华,钱菁,45432.2747,19980108,浙江,宁波市,www.sunnyloantop.cn,slt@sunnyloantop.cn,319
600831.SH,SSE,王立强,韩普,杨莎,71045.7531,19961231,陕西,西安市,www.600831.com,600831@china.com,6825
600832.SH,SSE,徐辉,徐辉,徐晓珺,318633.4874,19920509,上海,上海市,www.opg.cn,xuxj@opg.cn;liubin@opg.cn;opg@opg.cn,1912
600833.SH,SSE,徐子瑛,周洁,田颖杰,22308.6347,19920923,上海,上海市,www.shdyyy.com.cn,shcred@online.sh.cn,841
600558.SH,SSE,李欣雨,张晓柏,曹铭,89760.4831,19990920,四川,自贡市,www.weldatlantic.com,dxy600558@vip.163.com,1994
600566.SH,SSE,曹龙祥,曹飞,曹伟,88825.7259,19970122,湖北,荆州市,www.jumpcan.com,jcyy@jumpcan.com;liying@jumpcan.com;caowei@jumpcan.com,7073
600567.SH,SSE,吴明武,吴明武,吴星宇,459559.0029,19991020,安徽,马鞍山市,www.shanyingintl.com,stock@shanyingpaper.com,11553
600568.SH,SSE,叶继革,,,199286.9681,19940627,湖北,潜江市,www.zz600568.com,zz600568@126.com,1464
600665.SH,SSE,袁旺家,王涛,刘宇,86412.2521,19921221,陕西,西安市,www.tande.cn,liuyu@tande.cn;tande@tande.cn;moying@tande.cn,2049
600666.SH,SSE,杨鑫宏,霍光,梁影,122732.624,19921125,黑龙江,哈尔滨市,www.aurora-sapphire.cn,zhengquan@aurora-sapphire.cn,1406
600667.SH,SSE,赵振元,孙鸿伟,孙大伟,210619.0178,19930726,江苏,无锡市,www.wxtj.com,wxtj600667@wxtj.com;tjsy600667@163.com,7458
600668.SH,SSE,蒋晓萌,虞建红,朱坚卫,34408.3828,19890808,浙江,金华市,www.jianfeng.com.cn,jf@jianfeng.com.cn,2123
600669.SH,SSE,黄云斌,黄云斌,黄云斌,56241.5299,19970527,辽宁,鞍山市,,,153
600670.SH,SSE,袁晨亮,全凯,姜岩,36486.7672,19920101,吉林,长春市,www.ccgaosida.com,st3400033@sina.com,33
600751.SH,SSE,李维艰,朱勇,姜涛,289933.7783,19961023,天津,天津市,www.hna-tic.com,600751@hna-tic.com,35127
600752.SH,SSE,李东涛,郭泽鹏,郭泽鹏,33846.4128,19931230,黑龙江,伊春市,www.hacico.com,haci@163.com,17
600753.SH,SSE,梁衍锋,夏建丰,姚米娜,12800,19961011,福建,福州市,www.orienstar.com,dfyx@orienstar.com;tangff@orienstar.com;yaomina@orienstar.com,43
600754.SH,SSE,俞敏亮,张晓强,胡暋,95793.644,19941213,上海,上海市,www.jinjianghotels.sh.cn,JJIR@jinjianghotels.com,40801
600755.SH,SSE,许晓曦,高少镛,范丹,187087.3364,19961224,福建,厦门市,www.itg.com.cn,cathy@itg.com.cn;itgchina@itg.com.cn;fandan@itg.com.cn;zqswb@itg.com.cn,4599
600834.SH,SSE,俞光耀,金卫忠,孙斯惠,47738.1905,19920612,上海,上海市,www.shtmetro.com,600834@shtmetro.com;sunsihui@shtmetro.com;zhuying@shtmetro.com,407
600835.SH,SSE,王小弟,王小弟,郑英霞,102273.9308,19940224,上海,上海市,www.chinasec.cn,shjddm@chinasec.cn;xhh@chinasec.cn;sec@chinasec.cn,2485
600836.SH,SSE,王爱红,赵宏光,许轼,66275.3072,19940105,上海,上海市,www.jielongcorp.com,irm@jielongcorp.com;loufl@jielongcorp.com;ad@jielongcorp.com;law@jielongcorp.com,1885
600837.SH,SSE,周杰,瞿秋平,姜诚君,1306420,19930202,上海,上海市,www.htsec.com,sunt@htsec.com;haitong@htsec.com;jiangcj@htsec.com,10598
600838.SH,SSE,许骍,戴天,张敏,40088.1981,19931221,上海,上海市,www.shjb600838.com,Shjb838@shjb600838.com,190
600569.SH,SSE,李利剑,于银俊,李志锋,287242.1386,19961223,河南,安阳市,www.aysteel.com.cn,aygtdb312@126.com;aygtzq@126.com,16394
600578.SH,SSE,耿养谋,金生祥,樊俊杰,674673.4457,20000310,北京,北京市,www.jingnengpower.com,jndl@powerbeijing.com,5736
600582.SH,SSE,胡善亭,张林,范建,413858.8892,20000324,北京,北京市,www.tdtec.com,fanjian@tdtec.com;minyong@tdtec.com;tzz@tdtec.com;gaoxiang@tdtec.com,22391
600583.SH,SSE,于毅,,刘连举,442135.48,20000420,天津,天津市,www.cnoocengineering.com,zqblx@mail.cooec.com.cn;mingyf@cooec.com.cn,7805
600671.SH,SSE,李祖岳,李祖岳,李祖岳,12177.8885,19930812,浙江,杭州市,www.hztmyy.com,tianmuyaoye@126.com;2685997122@qq.com,488
600672.SH,SSE,吴裕庆,陈广佳,林敏,45861.6038,19890905,广东,深圳市,,Huashengdongmi@sina.com,105
600673.SH,SSE,张红伟,李义涛,王文钧,301389.7259,19961024,广东,韶关市,www.hec-al.com,wwj1016@dyg-hec.com;yzg600673@126.com;dengweilin@dyg-hec.com,13222
600674.SH,SSE,刘体斌,杨洪,龚圆,440214.4257,19880418,四川,成都市,www.scte.com.cn,zqb@ctny.com.cn;ctny@ctny.com.cn,611
600675.SH,SSE,朱嘉骏,董鸿,印学青,609613.5252,19931005,上海,上海市,www.cecl.com.cn,zhqydm@cecl.com.cn;zhqy@cecl.com.cn,1699
600676.SH,SSE,郑元湖,朱戟敏,徐以刚,102849.2944,19930924,上海,上海市,www.cnsjy.com,jygf@sh163.net,5683
600756.SH,SSE,陈东风,陈东风,王亚飞,32409.8753,19941107,山东,泰安市,www.Inspur.com,600756@inspur.com;600756@Inspur.com,1899
600757.SH,SSE,陈义国,邱菊生,冷雪,121365.0273,19960926,湖北,武汉市,www.600757.com.cn,cjcbcm@163.com;cjcm@600757.com.cn,4591
600758.SH,SSE,郭洪波,李长贵,韩健,132201.7394,19931228,辽宁,沈阳市,,hongyang600758@126.com,17422
600759.SH,SSE,王文韬,陈焕龙,万巍,226350.7518,19840820,海南,海口市,www.geojade.com,zjyq@geojade.com,944
600760.SH,SSE,钱雪松,邢一新,刘预,140038.9285,19960604,山东,威海市,www.sac.avic.com,sac600760@163.com,14487
600761.SH,SSE,张德进,薛白,张孟青,74018.0802,19930930,安徽,合肥市,www.helichina.com,zmq@helichina.com;hyj@helichina.com;heli@helichina.com,7486
600839.SH,SSE,赵勇,李伟,薛向岭,461624.4222,19930408,四川,绵阳市,www.changhong.com,600839@changhong.com;xiangling.xue@changhong.com;zhou.rw@changhong.com,49505
600840.SH,SSE,陈坚,张盛丰,相子强,30408.233,19861225,浙江,杭州市,www.600840.com.cn,xhcy600840@hotmail.com;xzq600840@hotmail.com;zhangruifeng1981@163.com,190
600841.SH,SSE,蓝青松,徐秋华,汪宏彬,86668.983,19931227,上海,上海市,www.sdec.com.cn,sdecdsh@sdec.com.cn,1902
600842.SH,SSE,周德孚,茅建医,茅建医,21559.4628,19921116,上海,上海市,www.zhongxi.com.cn,,236
600843.SH,SSE,张敏,张敏,赵学廷,54858.96,19940419,上海,上海市,www.sgsbgroup.com,shenlj@sgsbgroup.com;600843@sgsbgroup.com;zyq@sgsbgroup.com;zhaoxt@sgsbgroup.com,3686
600585.SH,SSE,高登榜,吴斌,虞水,529930.2579,19970901,安徽,芜湖市,www.conch.cn,dms@conch.cn;cement@conch.cn;dms@chinaconch.com;yushui@chinaconch.com,47226
600588.SH,SSE,王文京,陈强兵,欧阳青,327019.5732,19950118,北京,北京市,www.yonyou.com,ir@yonyou.com,17115
600589.SH,SSE,杨宝生,杨宝生,杨宝生,70403.3281,19971225,广东,揭阳市,www.gdrongtai.cn,600589@rongtai.com.cn,665
600596.SH,SSE,吴建华,吴严明,金燕,70490.0633,19930512,浙江,杭州市,www.wynca.com,xinanche@jd.hz.zj.cn;aoyan_sy@wynca.com;xinanche@wynca.com,5930
600677.SH,SSE,余德海,余德海,吴从曙,52179.17,19900611,浙江,杭州市,www.aerocom.cn,stock@aerocom.cn,4606
600678.SH,SSE,熊记锋,熊记锋,杨业,34899,19880907,四川,乐山市,www.scjd.cn,scjd600678@scjd.cn;yangye@scjd.cn;wangqiong@scjd.cn,154
600679.SH,SSE,周永超,郭建新,刘峰,40219.8947,19931229,上海,上海市,www.phoenix.com.cn,lf@phoenix.com.cn;master@phoenix.com.cn;zpc@phoenix.com.cn,791
600680.SH,SSE,赵威,赵威,赵威,38222.5337,19941209,上海,上海市,www.shpte.com,zhengquanb@shpte.com,479
600681.SH,SSE,王东海,傅志峰,韩啸,144274.031,19920318,湖北,武汉市,www.bestsungas.com,baichuandsh@163.com,2305
600763.SH,SSE,吕建明,王毅,张华,32064,19950830,浙江,杭州市,www.tcmedical.com.cn,zhaomin@eetop.com;zhanghua@eetop.com;zhangli@eetop.com,3375
600764.SH,SSE,范国平,张纥,夏军成,71062.9386,19931118,北京,北京市,www.cmie.csic.com.cn,xiajuncheng@cecgt.com;makai@cecgt.com;cecgt@cecgt.com,4176
600765.SH,SSE,姬苏春,冉兴,孙继兵,93968.084,19961114,贵州,贵阳市,www.hm.avic.com,invest@avic.com;sunjb@avic.com;zhzjgk@163.com,7088
600766.SH,SSE,徐成义,郝周明,牟赛英,22422.6822,19940617,山东,烟台市,www.ytycgf.com,ytrainman@163.com;yuanyuan82827@126.com,20
600762.SH,SSE,肖文波,肖文波,王剑军,10566.4,19890512,湖南,衡阳市,,jianjun-w@263.net,269
600767.SH,SSE,王熙,王熙,刘婧,34101.0182,19950330,四川,成都市,www.winsan.cn,600767@winsan.cn,60
600768.SH,SSE,陈炜,宋凌杰,魏会兵,13374.72,19811220,浙江,宁波市,www.600768.com.cn,fbjy@600768.com.cn;yuef600768@163.com,104
600346.SH,SSE,范红卫,范红卫,李峰,703909.9786,19990309,辽宁,大连市,hengliinc.com,hlzq@hengli.com;lifeng@hengli.com;gaoming@hengli.com,26506
600350.SH,SSE,赛志毅,吕思忠,隋荣昌,481116.5857,19991116,山东,济南市,www.sdecl.com.cn,sdecl@sdecl.com.cn;sdhsdmc@sdecl.com.cn;sdhs@sdecl.com.cn,5939
600356.SH,SSE,徐祥,李迎春,刘新欢,29873.1378,19940306,黑龙江,牡丹江市,www.hengfengpaper.com,Sh356@hengfengpaper.com,2041
600358.SH,SSE,曾少雄,彭承,赵扬,50493.666,19981229,江苏,南京市,www.cutc.com.cn,webmaster@cutc.com.cn;glgfwll@163.com;glgfzy@163.com,159
600359.SH,SSE,白宏本,唐建国,吴天昊,38151.282,19990423,新疆,阿拉尔市,www.xnkf.com,xnkf600359@126.com;Edward_Wu@yeah.net;52548029@qq.com,1609
600360.SH,SSE,夏增文,于胜东,夏增文,96029.5304,19991021,吉林,吉林市,www.hwdz.com.cn,IR@hwdz.com.cn;hwdz99@hwdz.com.cn,2018
600598.SH,SSE,刘长友,贺天元,高建国,177767.9909,19981127,黑龙江,哈尔滨市,www.hacl.cn,sse600598@163.com,34921
600599.SH,SSE,李民,杨恒伟,罗春艳,16600,19991212,湖南,长沙市,www.600599.com.cn,600599@pandafireworks.com,86
600600.SH,SSE,黄克兴,,张瑞祥,136418.2795,19951227,山东,青岛市,www.tsingtao.com.cn,secretary@tsingtao.com.cn;info@tsingtao.com.cn,38169
600601.SH,SSE,刘建,吴建英,黄传照,219489.1204,19931115,上海,上海市,www.foundertech.com,IR@founder.com,7267
600602.SH,SSE,黄金刚,翁峻青,张杏兴,136767.3455,19930528,上海,上海市,www.inesa-it.com,webmaster@inesa-it.com;stock@inesa-it.com,2287
600682.SH,SSE,翟凌云,张轩,许光兴,134613.2221,19910514,江苏,南京市,www.njxb.com,njxb@njxb.com;IRM@NJXB.COM;info@cenbest.com,12859
