ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,market
001611.OF,天弘中证休闲娱乐A,天弘基金,海通证券,股票型,20150729,20180730,,20150728,,0.05,0.5,0.1,,1,0.001,,中证休闲娱乐指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001612.OF,天弘中证休闲娱乐C,天弘基金,海通证券,股票型,20150729,20180730,,20150728,,0.05,0.5,0.1,,1,0.001,,中证休闲娱乐指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001617.OF,天弘中证电子ETF联接A,天弘基金,海通证券,股票型,20150729,,,20150728,,0.05,0.5,0.1,,1,0.001,,中证电子指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
202308.OF,南方收益宝B,南方基金,中国建设银行,货币市场型,20150729,,,,,,0.14,0.05,,1,,,七天通知存款利率(税后),L,货币型,契约型开放式,O
001631.OF,天弘中证食品饮料A,天弘基金,中信证券,股票型,20150729,,,20150728,,0.05,0.5,0.1,,1,0.001,,中证食品饮料指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001629.OF,天弘中证计算机主题ETF联接A,天弘基金,中信证券,股票型,20150729,,,20150728,,0.05,0.5,0.1,,1,0.001,,中证计算机主题指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001630.OF,天弘中证计算机主题ETF联接C,天弘基金,中信证券,股票型,20150729,,,20150728,,0.05,0.5,0.1,,1,0.001,,中证计算机主题指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001618.OF,天弘中证电子ETF联接C,天弘基金,海通证券,股票型,20150729,,,20150728,,0.05,0.5,0.1,,1,0.001,,中证电子指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001473.OF,建信大安全,建信基金,中信证券,股票型,20150729,,,20150629,,2.6191,1.5,0.25,,1,0.001,,沪深300指数收益率*85%+中债总财富(总值)指数收益率*15%,L,股票型,契约型开放式,O
001610.OF,平安鑫享C,平安基金,平安银行,混合型,20150728,,,20150706,,1.8832,0.8,0.2,,1,0.1,,中证全债指数收益率*70%+沪深300指数收益率*30%,L,灵活配置型,契约型开放式,O
001609.OF,平安鑫享A,平安基金,平安银行,混合型,20150728,,,20150706,,1.0383,0.8,0.2,,1,0.1,,中证全债指数收益率*70%+沪深300指数收益率*30%,L,灵活配置型,契约型开放式,O
001577.OF,嘉实低价策略,嘉实基金,中国建设银行,股票型,20150727,,,20150701,,7.4646,1.5,0.25,,1,0.1,,沪深300指数收益率*80%+中证综合债券指数收益率*20%,L,股票型,契约型开放式,O
001540.OF,浙商汇金转型驱动,浙商资管,中国银行,混合型,20150727,,,20150701,,14.8188,1.5,0.25,,1,0.1,,中证500指数收益率*70%+中国债券总指数收益率*30%,L,灵活配置型,契约型开放式,O
673030.OF,西部利得多策略优选,西部利得基金,兴业银行,混合型,20150727,,,20150721,,60.2377,0.6,0.15,,1,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,O
001468.OF,广发改革先锋,广发基金,中国工商银行,混合型,20150727,,,20150708,,15.0132,1.5,0.25,,1,0.001,,沪深300指数*50%+中证全债指数*50%,L,灵活配置型,契约型开放式,O
001363.OF,长城久惠,长城基金,中国建设银行,混合型,20150727,,,20150703,,29.7544,1,0.2,,1,0.1,,沪深300指数收益率*55%+中债总财富指数收益率*45%,L,灵活配置型,契约型开放式,O
960005.OF,上投摩根双息平衡H,上投摩根基金,中国建设银行,混合型,20150724,,,,,,1.5,0.25,,1,,,中债总指数收益率*55%+中证红利指数收益率*45%,L,平衡型,契约型开放式,O
960006.OF,上投摩根行业轮动H,上投摩根基金,招商银行,混合型,20150724,,,,,,1.5,0.25,,1,,,沪深300指数收益率*80%+上证国债指数收益率*20%,L,混合型,契约型开放式,O
960007.OF,上投摩根新兴动力H,上投摩根基金,中国农业银行,混合型,20150724,,,,,,1.5,0.25,,1,,,中国战略新兴产业成份指数收益率*85%+上证国债指数收益率*15%,L,混合型,契约型开放式,O
001724.OF,申万菱信多策略C,申万菱信基金,华夏银行,混合型,20150723,,,,,,0.6,0.1,,1,,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,O
001624.OF,兴业添天盈A,兴业基金,交通银行,货币市场型,20150723,,,20150717,,0.0002,0.27,0.05,,1,0.0001,,七天通知存款利率(税后),L,货币型,契约型开放式,O
001625.OF,兴业添天盈B,兴业基金,交通银行,货币市场型,20150723,,,20150717,,2,0.27,0.05,,1,500,,七天通知存款利率(税后),L,货币型,契约型开放式,O
001275.OF,中邮创新优势,中邮基金,中国农业银行,混合型,20150723,,,20150703,,8.08,1.5,0.25,,1,0.1,,沪深300指数*60%+上证国债指数*40%,L,灵活配置型,契约型开放式,O
001727.OF,申万菱信安鑫回报C,申万菱信基金,华夏银行,混合型,20150723,,,,,,0.6,0.1,,1,,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,O
000892.OF,九泰天宝A,九泰基金,中国农业银行,混合型,20150723,,,20150624,,2.1526,0.8,0.15,,1,0.1,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,O
001518.OF,万家瑞兴,万家基金,上海银行,混合型,20150723,,,20150623,,2.6891,0.6,0.15,,1,0.01,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,O
164820.OF,工银瑞信高铁产业,工银瑞信基金,中国银行,股票型,20150723,,,20150615,,1.1339,1,0.2,,1,0.001,,中证高铁产业指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,L,被动指数型,契约型开放式,O
960018.OF,大成内需增长H,大成基金,中国银行,混合型,20150722,,,,,,1.5,0.25,,1,,,沪深300指数*80%+中证综合债券指数*20%,L,混合型,契约型开放式,O
001666.OF,鹏华添利宝A,鹏华基金,中国光大银行,货币市场型,20150721,,,20150713,,2.364,0.14,0.04,,1,,,活期存款利率(税后),L,货币型,契约型开放式,O
001137.OF,国投瑞银岁丰利A,国投瑞银基金,中国银行,债券型,20150721,20190423,,20150706,,5.2357,0.6,0.2,,1,0.001,,中债综合指数收益率,D,债券型,契约型开放式,O
001138.OF,国投瑞银岁丰利C,国投瑞银基金,中国银行,债券型,20150721,20190423,,20150706,,0.6074,0.6,0.2,,1,0.001,,中债综合指数收益率,D,债券型,契约型开放式,O
000190.OF,中银新回报A,中银基金,招商银行,混合型,20150717,,,20150717,,,1.2,0.2,,1,,,沪深300指数收益率*50%+中债综合指数收益率*45%+银行活期存款利率(税后)*5%,L,灵活配置型,契约型开放式,O
0016931.OF,招商招利1个月C,招商基金,中国农业银行,货币市场型,20150717,20200227,,,,,0.3,0.08,,1,,,中国人民银行公告的金融机构人民币七天通知存款基准利率(税后),D,货币型,契约型开放式,O
161629.OF,融通中证全指证券,融通基金,中国建设银行,股票型,20150717,,,20150708,,2.404,1,0.22,,1,0.001,,中证全指证券公司价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001549.OF,天弘上证50C,天弘基金,广发证券,股票型,20150716,,,20150715,,0.05,0.5,0.1,,1,0.001,,上证50指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001587.OF,天弘中证100C,天弘基金,广发证券,股票型,20150716,20180716,,20150715,,0.05,0.5,0.1,,1,0.001,,中证100指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001586.OF,天弘中证100A,天弘基金,广发证券,股票型,20150716,20180716,,20150715,,0.05,0.5,0.1,,1,0.001,,中证100指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001591.OF,天弘中证环保产业C,天弘基金,广发证券,股票型,20150716,20180716,,20150715,,0.05,0.5,0.1,,1,0.001,,中证环保产业指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001548.OF,天弘上证50A,天弘基金,广发证券,股票型,20150716,,,20150715,,0.05,0.5,0.1,,1,0.001,,上证50指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001590.OF,天弘中证环保产业A,天弘基金,广发证券,股票型,20150716,20180716,,20150715,,0.05,0.5,0.1,,1,0.001,,中证环保产业指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001588.OF,天弘中证800A,天弘基金,广发证券,股票型,20150716,,,20150715,,0.05,0.5,0.1,,1,0.001,,中证800指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001589.OF,天弘中证800C,天弘基金,广发证券,股票型,20150716,,,20150715,,0.05,0.5,0.1,,1,0.001,,中证800指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001601.OF,鑫元鑫新收益A,鑫元基金,中国工商银行,混合型,20150715,,,20150706,,2.0091,0.8,0.25,,1,0.01,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,O
001602.OF,鑫元鑫新收益C,鑫元基金,中国工商银行,混合型,20150715,,,20150706,,0.0054,0.8,0.25,,1,0.01,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,O
519965.OF,长信量化多策略A,长信基金,中国工商银行,股票型,20150714,,,20150623,,6.4852,1.5,0.25,,1,0.1,,沪深300指数收益率*80%+中证综合债券指数收益率*20%,L,股票型,契约型开放式,O
001531.OF,招商安益,招商基金,中国建设银行,混合型,20150714,,,20150623,,16.6648,1.5,0.25,,1,0.1,,中国人民银行公布金融机构人民币一年期存款基准利率+3%(单利年化),L,灵活配置型,契约型开放式,O
001620.OF,嘉实新机遇,嘉实基金,中国工商银行,混合型,20150713,20181129,,20150713,,400.1,0,0.05,,1,2,,沪深300*50%+中债总指数*50%,D,灵活配置型,契约型开放式,O
001683.OF,华夏新经济,华夏基金,中国银行,混合型,20150713,20181128,,20150713,,400.1099,0,0.05,,1,0.1,,沪深300指数收益率*50%+上证国债指数收益率*50%,D,灵活配置型,契约型开放式,O
080015.OF,长盛中小盘精选,长盛基金,中国银行,混合型,20150711,,,20150711,,,1.5,0.25,,1,,,中证500指数*60%+中证全债指数*40%,L,混合型,契约型开放式,O
001490.OF,汇添富国企创新增长,汇添富基金,中国工商银行,股票型,20150710,,,20150701,,31.0441,1.5,0.25,,1,0.1,,中证国有企业综合指数*80%+中债综合指数*20%,L,股票型,契约型开放式,O
001525.OF,国联安中债信用债指数增强C,国联安基金,浦发银行/上海浦东发展银行,债券型,20150709,20151212,,,,,0.55,0.15,,1,,,中债信用债总财富(3-5年)指数收益率*95%+活期存款利率(税后)*5%,D,增强指数型,契约型开放式,O
164821.OF,工银瑞信中证新能源,工银瑞信基金,中国银河,股票型,20150709,20201018,,20150615,,0.8971,1,0.2,,1,0.001,,中证新能源指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型开放式,O
210007.OF,金鹰技术领先A,金鹰基金,中国银行,混合型,20150709,,,20150709,,0.207,0.8,0.1,,1,,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,O
001460.OF,广发中证全指能源ETF联接A,广发基金,中国银行,股票型,20150709,20180709,,20150623,,0.3375,0.5,0.1,,1,0.001,,中证全指能源指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001538.OF,上投摩根科技前沿,上投摩根基金,中国银行,混合型,20150709,,,20150701,,2.6104,1.5,0.25,,1,0.1,,中证800指数收益率*60%+中债总指数收益率*40%,L,灵活配置型,契约型开放式,O
164819.OF,工银瑞信环保产业,工银瑞信基金,招商证券,股票型,20150709,20200727,,20150615,,0.8688,1,0.2,,1,0.001,,中证环保产业指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型开放式,O
001469.OF,广发中证全指金融地产ETF联接A,广发基金,中国银行,股票型,20150709,,,20150623,,0.5668,0.5,0.1,,1,0.001,,中证全指金融地产指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001302.OF,前海开源金银珠宝A,前海开源基金,中信证券,混合型,20150709,,,20150601,,2.4286,1.5,0.25,,1,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,灵活配置型,契约型开放式,O
001593.OF,天弘创业板ETF联接C,天弘基金,国泰君安,股票型,20150708,,,20150706,,0.05,0.5,0.1,,1,0.001,,创业板指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001449.OF,华商双驱优选,华商基金,中国建设银行,混合型,20150708,,,20150623,,6.7905,1.5,0.25,,1,0.0001,,沪深300指数收益率*65%+上证国债指数收益率*35%,L,灵活配置型,契约型开放式,O
001512.OF,易方达3-5年期国债,易方达基金,浙商银行,债券型,20150708,,,20150706,,2.0017,0.3,0.1,,1,0.01,,中债3-5年期国债指数收益率,L,被动指数型,契约型开放式,O
001594.OF,天弘中证银行A,天弘基金,招商证券,股票型,20150708,,,20150706,,0.05,0.5,0.1,,1,0.001,,中证银行指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001592.OF,天弘创业板ETF联接A,天弘基金,国泰君安,股票型,20150708,,,20150706,,0.05,0.5,0.1,,1,0.001,,创业板指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001365.OF,大成正向回报,大成基金,中国农业银行,混合型,20150708,,,20150615,,3.6874,1.5,0.25,,1,0.1,,一年期银行定期存款利率+2%,L,灵活配置型,契约型开放式,O
001595.OF,天弘中证银行C,天弘基金,招商证券,股票型,20150708,,,20150706,,0.05,0.5,0.1,,1,0.001,,中证银行指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001566.OF,南方利达A,南方基金,北京银行,混合型,20150708,,,20150701,,16.8572,0.8,0.2,,1,0.1,,人民币三年期定期存款利率(税后)+2%,L,灵活配置型,契约型开放式,O
001547.OF,兴业聚惠A,兴业基金,中国民生银行,混合型,20150708,,,20150629,,2.0766,0.6,0.1,,1,0.01,,三年期银行定期存款利率(税后)+1%,L,灵活配置型,契约型开放式,O
001600.OF,天弘中证高端装备制造C,天弘基金,国泰君安,股票型,20150708,20180709,,20150706,,0.05,0.5,0.1,,1,0.001,,中证高端装备制造指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001599.OF,天弘中证高端装备制造A,天弘基金,国泰君安,股票型,20150708,20180709,,20150706,,0.05,0.5,0.1,,1,0.001,,中证高端装备制造指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,O
001567.OF,南方利达C,南方基金,北京银行,混合型,20150708,,,20150701,,,0.8,0.2,,1,0.1,,人民币三年期定期存款利率(税后)+2%,L,灵活配置型,契约型开放式,O
001654.OF,国联安添鑫C,国联安基金,交通银行,混合型,20150707,,,,,,0.9,0.25,,1,,,沪深300指数*50%+上证国债指数*50%,L,灵活配置型,契约型开放式,O
001638.OF,前海开源优势蓝筹C,前海开源基金,招商银行,股票型,20150706,,,,,,1,0.25,,1,,,沪深300指数收益率*80%+中证全债指数收益率*20%,L,股票型,契约型开放式,O
519956.OF,长信睿进C,长信基金,广发证券,混合型,20150706,,,20150617,,2.7363,1.5,0.25,,1,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,混合型,契约型开放式,O
519957.OF,长信睿进A,长信基金,广发证券,混合型,20150706,,,20150617,,0.3497,1.5,0.25,,1,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,混合型,契约型开放式,O
160420.OF,华安创业板50,华安基金,中国农业银行,股票型,20150706,,,20150624,,0.4888,1,0.22,,1,0.01,,创业板50指数收益率*95%+同期银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,O
001495.OF,东方新价值A,东方基金,中国农业银行,混合型,20150703,,,20150625,,4.2303,0.8,0.2,,1,0.0001,,一年期定期存款利率(税后)*2,L,混合型,契约型开放式,O
001572.OF,嘉合磐石C,嘉合基金,平安银行,混合型,20150703,,,20150629,,0.0453,0.6,0.1,,1,0.1,,一年期人民币定期存款利率(税后)+3%,L,混合型,契约型开放式,O
